INDUSTRY_ID,NAME,ACTION_ID,NAME,QUARTER,YEAR,VALUE_IN_PERCENTAGES
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2005,0.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2005,0.8
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2005,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2006,0.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2006,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2006,0.7
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2006,1.7
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2007,0.7
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2007,1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2007,0.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2007,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2008,0.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2008,0.7
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2008,1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2008,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2009,1.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2009,1.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2009,1.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2009,0.8
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2010,0.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2010,0.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2010,0.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2010,0.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2011,0.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2011,0.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2011,0.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2011,1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2012,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2012,0.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2012,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2012,0.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2013,0.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2013,0.6
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2013,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2013,0.4
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2014,1.1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2014,1.1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2014,1.1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2014,1.1
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2015,1.3
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2015,1.8
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2015,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2015,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2016,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2016,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2016,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2016,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2017,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2017,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2017,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2017,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2018,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2018,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2018,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2018,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2019,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2019,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2019,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2019,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2020,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2020,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2020,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2020,1.5
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",1,2021,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",2,2021,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",3,2021,0
372,"Radio, television and communication apparatus",22,"Reason for under-utilisation: Skilled labour",4,2021,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2003,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2004,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2004,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2004,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2004,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2005,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2005,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2005,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2005,0.4
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2006,0.6
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2006,0.5
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2006,0.2
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2006,0.4
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2007,0.4
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2007,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2007,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2007,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2008,0.1
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2008,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2008,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2008,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2009,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2009,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2009,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2009,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2010,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2010,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2010,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2010,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2011,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2011,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2011,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2011,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2012,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2012,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2012,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2012,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2013,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2013,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2013,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2013,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2014,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2014,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2014,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2014,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2015,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2015,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2015,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2015,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2016,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2016,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2016,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2016,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2017,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2017,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2017,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2017,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2018,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2018,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2018,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2018,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2019,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2019,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2019,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2019,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2020,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2020,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2020,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2020,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2021,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2021,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2021,0
372,"Radio, television and communication apparatus",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2021,0
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2003,14.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2004,13.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2004,12.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2004,13.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2004,9.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2005,9.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2005,11
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2005,9.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2005,7.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2006,12.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2006,5
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2006,6.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2006,5.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2007,10.5
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2007,7.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2007,7.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2007,5.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2008,6.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2008,7.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2008,6.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2008,9.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2009,8.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2009,8.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2009,13.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2009,10.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2010,24.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2010,25.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2010,27.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2010,19
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2011,20.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2011,25
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2011,18
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2011,18.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2012,19
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2012,20.5
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2012,16.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2012,10.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2013,12.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2013,18.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2013,16.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2013,10.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2014,11.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2014,10.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2014,7.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2014,6.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2015,11.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2015,12.5
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2015,18.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2015,18
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2016,17.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2016,15.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2016,15.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2016,16.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2017,17.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2017,15.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2017,14.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2017,15.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2018,18.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2018,18.4
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2018,19
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2018,16.6
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2019,18.5
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2019,19.1
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2019,19.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2019,19.7
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2020,17.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2020,30.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2020,21.9
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2020,15.3
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",1,2021,18.8
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",2,2021,17.2
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",3,2021,15
372,"Radio, television and communication apparatus",24,"Reason for under-utilisation: Insufficient demand",4,2021,16
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2003,0.4
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2004,3.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2004,0.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2004,0.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2004,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2005,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2005,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2005,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2005,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2006,1.1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2006,3.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2006,0.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2006,1.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2007,0.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2007,2.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2007,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2007,1.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2008,3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2008,3.4
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2008,3.2
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2008,1.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2009,1.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2009,1.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2009,3.2
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2009,2.2
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2010,0.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2010,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2010,1.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2010,0.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2011,0.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2011,1.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2011,1.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2011,0.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2012,1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2012,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2012,2.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2012,1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2013,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2013,2.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2013,1.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2013,1.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2014,2.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2014,2.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2014,2.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2014,2.9
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2015,3.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2015,4.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2015,1.1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2015,0.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2016,0.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2016,0.6
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2016,0.2
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2016,0.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2017,0.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2017,0.4
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2017,0.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2017,0.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2018,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2018,1.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2018,0.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2018,0.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2019,0.8
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2019,1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2019,1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2019,1
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2020,0
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2020,4.5
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2020,0.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2020,3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",1,2021,3.7
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",2,2021,1.4
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",3,2021,2.3
372,"Radio, television and communication apparatus",25,"Reason for under-utilisation: Other reasons",4,2021,2.3
374,"Professional equipment",10,Utilisation,4,2003,86.7
374,"Professional equipment",10,Utilisation,1,2004,94.1
374,"Professional equipment",10,Utilisation,2,2004,94.1
374,"Professional equipment",10,Utilisation,3,2004,85.2
374,"Professional equipment",10,Utilisation,4,2004,80.5
374,"Professional equipment",10,Utilisation,1,2005,82.4
374,"Professional equipment",10,Utilisation,2,2005,82.9
374,"Professional equipment",10,Utilisation,3,2005,84.5
374,"Professional equipment",10,Utilisation,4,2005,87.7
374,"Professional equipment",10,Utilisation,1,2006,85.8
374,"Professional equipment",10,Utilisation,2,2006,85.6
374,"Professional equipment",10,Utilisation,3,2006,89
374,"Professional equipment",10,Utilisation,4,2006,89.6
374,"Professional equipment",10,Utilisation,1,2007,88.8
374,"Professional equipment",10,Utilisation,2,2007,89.5
374,"Professional equipment",10,Utilisation,3,2007,88.7
374,"Professional equipment",10,Utilisation,4,2007,88.9
374,"Professional equipment",10,Utilisation,1,2008,88.2
374,"Professional equipment",10,Utilisation,2,2008,88.8
374,"Professional equipment",10,Utilisation,3,2008,87.3
374,"Professional equipment",10,Utilisation,4,2008,86.2
374,"Professional equipment",10,Utilisation,1,2009,80.5
374,"Professional equipment",10,Utilisation,2,2009,84.4
374,"Professional equipment",10,Utilisation,3,2009,80.2
